Sno,Customer_number,Insurance,housing,loan,contact,duration,campaign,last_contact_day,previous,poutcome,Term Deposit,Count_Txn,age,job,marital,education,Gender
29637,30638,no,yes,no,cellular,148.0,3,211,5,failure,2.0,336.0,43,technician,married,secondary,F
29638,30639,no,no,no,cellular,181.0,3,1,0,unknown,2.0,436.0,62,self-employed,married,tertiary,M
29639,30640,no,yes,no,cellular,180.0,3,200,10,other,2.0,363.0,52,retired,married,secondary,M
29640,30641,no,no,no,cellular,130.0,2,1,0,unknown,2.0,421.0,44,entrepreneur,married,tertiary,M
29641,30642,no,no,no,cellular,449.0,3,1,0,unknown,2.0,479.0,27,unemployed,single,tertiary,M
29642,30643,no,no,yes,cellular,265.0,4,1,0,unknown,2.0,348.0,39,management,divorced,tertiary,F
29643,30644,no,yes,no,cellular,216.0,4,271,5,failure,2.0,338.0,42,blue-collar,married,primary,M
29644,30645,no,yes,no,cellular,237.0,3,1,0,unknown,2.0,235.0,54,unemployed,married,primary,M
29645,30646,no,no,no,cellular,498.0,2,1,0,unknown,2.0,272.0,26,blue-collar,single,secondary,M
29646,30647,no,yes,no,cellular,481.0,2,1,0,unknown,2.0,302.0,28,admin.,married,secondary,F
29647,30648,no,no,no,cellular,248.0,2,1,0,unknown,2.0,374.0,37,unemployed,married,secondary,M
29648,30649,no,yes,yes,telephone,137.0,2,253,2,other,2.0,420.0,47,blue-collar,married,secondary,F
29649,30650,no,no,no,cellular,301.0,2,1,0,unknown,2.0,287.0,59,unknown,married,primary,F
29650,30651,no,yes,no,cellular,586.0,3,1,0,unknown,2.0,278.0,37,services,single,secondary,F
29651,30652,no,no,no,cellular,247.0,3,1,0,unknown,2.0,223.0,26,student,single,secondary,M
29652,30653,no,yes,no,cellular,43.0,5,263,2,failure,2.0,413.0,34,technician,single,tertiary,M
29653,30654,no,no,no,cellular,475.0,3,1,0,unknown,2.0,366.0,41,management,divorced,tertiary,M
29654,30655,no,no,no,cellular,1404.0,4,1,0,unknown,1.0,177.0,30,entrepreneur,single,secondary,F
29655,30656,no,no,no,cellular,176.0,2,1,0,unknown,2.0,467.0,28,technician,single,secondary,M
29656,30657,no,yes,yes,cellular,50.0,5,1,0,unknown,2.0,179.0,36,services,married,secondary,M
29657,30658,no,yes,no,cellular,126.0,3,1,0,unknown,2.0,442.0,37,services,divorced,secondary,M
29658,30659,no,no,no,telephone,1776.0,2,1,0,unknown,1.0,358.0,40,management,married,tertiary,F
29659,30660,no,no,no,cellular,351.0,3,1,0,unknown,2.0,101.0,34,technician,single,tertiary,M
29660,30661,no,yes,no,cellular,188.0,4,209,1,failure,2.0,121.0,32,management,married,tertiary,F
29661,30662,no,yes,no,cellular,193.0,3,265,2,failure,2.0,244.0,58,technician,married,secondary,M
29662,30663,no,no,no,cellular,537.0,4,1,0,unknown,2.0,470.0,59,management,single,tertiary,M
29663,30664,no,no,no,cellular,178.0,3,161,5,other,2.0,494.0,34,technician,married,tertiary,M
29664,30665,no,no,no,cellular,18.0,5,6,3,other,2.0,426.0,33,admin.,single,secondary,F
29665,30666,no,no,no,telephone,264.0,2,1,0,unknown,2.0,383.0,59,admin.,married,secondary,M
29666,30667,no,no,no,cellular,165.0,5,6,3,other,2.0,317.0,48,technician,married,tertiary,M
29667,30668,no,yes,no,telephone,702.0,3,264,9,failure,2.0,471.0,58,self-employed,married,secondary,M
29668,30669,no,no,no,telephone,354.0,5,1,0,unknown,2.0,443.0,49,admin.,single,secondary,M
29669,30670,no,no,no,cellular,2053.0,4,1,0,unknown,2.0,464.0,40,unemployed,married,primary,M
29670,30671,no,yes,yes,cellular,538.0,2,188,4,failure,2.0,468.0,56,management,married,tertiary,F
29671,30672,no,no,yes,cellular,341.0,3,202,7,other,2.0,148.0,54,management,married,tertiary,M
29672,30673,no,yes,no,cellular,225.0,3,270,2,failure,2.0,308.0,29,technician,married,secondary,M
29673,30674,no,no,no,cellular,24.0,2,1,0,unknown,2.0,425.0,36,technician,married,secondary,M
29674,30675,no,yes,no,cellular,198.0,5,244,6,failure,2.0,185.0,42,admin.,single,secondary,M
29675,30676,no,yes,no,cellular,22.0,3,1,0,unknown,2.0,258.0,33,unemployed,single,tertiary,M
29676,30677,no,yes,no,cellular,91.0,3,264,2,other,2.0,428.0,48,management,single,tertiary,M
29677,30678,no,yes,no,telephone,140.0,6,6,6,other,2.0,285.0,58,management,single,tertiary,F
29678,30679,no,yes,no,cellular,251.0,4,187,11,other,2.0,400.0,32,services,divorced,secondary,M
29679,30680,no,yes,yes,telephone,124.0,3,252,3,failure,2.0,384.0,42,technician,married,tertiary,F
29680,30681,no,yes,no,cellular,288.0,3,1,0,unknown,2.0,309.0,53,blue-collar,married,secondary,M
29681,30682,no,no,no,telephone,258.0,2,1,0,unknown,2.0,292.0,56,unemployed,divorced,primary,M
29682,30683,no,yes,no,cellular,137.0,5,211,3,other,2.0,470.0,60,retired,single,tertiary,F
29683,30684,no,no,no,cellular,119.0,4,1,0,unknown,2.0,440.0,57,technician,married,secondary,M
29684,30685,no,no,no,cellular,167.0,4,187,5,other,2.0,132.0,44,blue-collar,divorced,unknown,M
29685,30686,no,yes,yes,cellular,140.0,3,1,0,unknown,2.0,364.0,43,services,married,secondary,M
29686,30687,no,no,no,cellular,20.0,5,1,0,unknown,2.0,104.0,28,blue-collar,single,secondary,F
29687,30688,no,no,yes,telephone,124.0,4,204,4,failure,2.0,454.0,56,blue-collar,married,primary,M
29688,30689,no,yes,no,cellular,392.0,3,1,0,unknown,2.0,168.0,49,blue-collar,married,secondary,M
29689,30690,no,yes,no,cellular,69.0,4,252,4,failure,2.0,439.0,41,management,divorced,tertiary,F
29690,30691,no,yes,yes,cellular,230.0,3,1,0,unknown,2.0,128.0,30,housemaid,married,tertiary,M
29691,30692,no,yes,no,cellular,54.0,3,1,0,unknown,2.0,170.0,27,admin.,married,secondary,M
29692,30693,no,no,no,telephone,288.0,2,215,1,other,2.0,387.0,59,technician,married,secondary,F
29693,30694,no,yes,no,cellular,109.0,4,267,6,failure,2.0,210.0,50,technician,married,secondary,F
29694,30695,no,yes,no,cellular,426.0,3,1,0,unknown,2.0,472.0,47,unemployed,married,secondary,M
29695,30696,no,yes,no,telephone,678.0,2,252,1,other,2.0,380.0,30,technician,single,secondary,M
29696,30697,no,no,no,telephone,258.0,2,1,0,unknown,2.0,268.0,57,technician,married,unknown,M
29697,30698,no,no,yes,cellular,678.0,4,209,1,failure,2.0,109.0,33,management,single,tertiary,F
29698,30699,no,no,no,telephone,221.0,2,1,0,unknown,2.0,487.0,45,management,married,tertiary,M
29699,30700,no,yes,no,cellular,267.0,4,270,3,other,2.0,249.0,40,management,divorced,tertiary,F
29700,30701,no,no,no,telephone,134.0,6,1,0,unknown,2.0,337.0,51,retired,single,secondary,M
29701,30702,no,no,no,telephone,225.0,4,6,3,other,2.0,344.0,55,unemployed,divorced,primary,M
29702,30703,no,yes,no,cellular,245.0,4,1,0,unknown,2.0,271.0,31,management,married,tertiary,F
29703,30704,no,yes,no,cellular,401.0,4,1,0,unknown,2.0,189.0,46,technician,divorced,secondary,M
29704,30705,no,no,no,telephone,226.0,2,1,0,unknown,2.0,282.0,28,technician,single,secondary,M
29705,30706,no,yes,yes,cellular,195.0,6,251,2,failure,2.0,229.0,53,blue-collar,married,primary,F
29706,30707,no,yes,no,cellular,439.0,3,1,0,unknown,2.0,387.0,33,blue-collar,married,secondary,M
29707,30708,no,yes,no,cellular,195.0,4,251,4,failure,2.0,322.0,41,technician,single,tertiary,M
29708,30709,no,no,no,cellular,231.0,3,1,0,unknown,2.0,323.0,26,blue-collar,single,secondary,M
29709,30710,no,no,no,cellular,417.0,2,1,0,unknown,2.0,147.0,26,management,single,tertiary,F
29710,30711,no,no,no,cellular,380.0,5,217,5,other,2.0,205.0,46,blue-collar,married,secondary,M
29711,30712,no,yes,no,cellular,112.0,3,270,2,failure,2.0,212.0,55,blue-collar,married,primary,M
29712,30713,no,yes,no,telephone,41.0,6,264,2,failure,2.0,326.0,54,admin.,single,secondary,F
29713,30714,no,no,no,telephone,87.0,4,6,1,other,2.0,217.0,55,management,single,tertiary,M
29714,30715,no,no,no,cellular,8.0,4,1,0,unknown,2.0,306.0,30,management,single,tertiary,M
29715,30716,no,no,yes,cellular,235.0,2,169,12,failure,2.0,291.0,45,technician,married,secondary,M
29716,30717,no,no,no,cellular,191.0,2,1,0,unknown,2.0,390.0,57,management,married,tertiary,M
29717,30718,no,yes,no,telephone,45.0,3,1,0,unknown,2.0,243.0,36,blue-collar,married,secondary,M
29718,30719,no,no,no,cellular,159.0,2,1,0,unknown,2.0,452.0,41,management,divorced,tertiary,M
29719,30720,no,no,no,telephone,371.0,3,1,0,unknown,2.0,144.0,26,technician,single,tertiary,F
29720,30721,no,yes,no,cellular,693.0,7,204,3,failure,2.0,241.0,32,technician,single,tertiary,M
29721,30722,yes,no,yes,telephone,112.0,1,1,0,unknown,2.0,255.0,58,entrepreneur,single,tertiary,M
29722,30723,no,no,no,cellular,541.0,1,1,0,unknown,2.0,411.0,59,management,married,tertiary,M
29723,30724,no,no,no,telephone,82.0,3,1,0,unknown,2.0,466.0,58,admin.,married,secondary,F
29724,30725,no,yes,yes,cellular,181.0,1,257,1,failure,2.0,245.0,31,management,married,tertiary,F
29725,30726,no,yes,no,cellular,189.0,1,1,0,unknown,2.0,348.0,33,technician,single,tertiary,M
29726,30727,no,no,no,cellular,224.0,1,1,0,unknown,2.0,179.0,56,management,married,secondary,M
29727,30728,no,no,yes,cellular,93.0,1,1,0,unknown,2.0,117.0,48,admin.,married,secondary,F
29728,30729,no,no,yes,cellular,228.0,1,1,0,unknown,2.0,209.0,52,entrepreneur,married,secondary,M
29729,30730,no,no,yes,telephone,140.0,1,1,0,unknown,2.0,240.0,57,management,married,secondary,M
29730,30731,no,no,yes,cellular,231.0,1,210,1,failure,2.0,154.0,59,retired,married,tertiary,F
29731,30732,no,no,no,cellular,79.0,1,1,0,unknown,2.0,169.0,52,admin.,divorced,secondary,F
29732,30733,no,yes,yes,cellular,124.0,1,273,1,other,2.0,154.0,33,technician,single,secondary,F
29733,30734,no,yes,no,cellular,197.0,1,1,0,unknown,2.0,241.0,29,blue-collar,single,secondary,M
29734,30735,no,no,no,cellular,82.0,3,1,0,unknown,2.0,281.0,52,blue-collar,married,primary,M
29735,30736,no,yes,no,cellular,99.0,1,1,0,unknown,2.0,268.0,50,management,married,tertiary,M
29736,30737,no,yes,no,cellular,101.0,1,1,0,unknown,2.0,285.0,41,unemployed,married,secondary,M
29737,30738,no,yes,no,cellular,119.0,1,251,1,failure,2.0,193.0,51,technician,divorced,unknown,F
29738,30739,no,yes,no,cellular,387.0,1,251,1,failure,2.0,116.0,60,technician,married,primary,F
29739,30740,no,no,no,cellular,291.0,1,1,0,unknown,2.0,130.0,30,student,single,secondary,F
29740,30741,no,no,yes,cellular,47.0,1,265,6,other,2.0,486.0,54,management,married,tertiary,F
29741,30742,no,yes,no,cellular,75.0,1,273,1,failure,2.0,116.0,36,technician,single,secondary,M
29742,30743,no,no,no,cellular,1086.0,1,1,0,unknown,2.0,486.0,59,unemployed,single,secondary,M
29743,30744,no,yes,no,cellular,138.0,1,272,2,other,2.0,488.0,44,self-employed,married,primary,F
29744,30745,no,yes,no,cellular,112.0,1,244,3,failure,2.0,333.0,38,entrepreneur,married,secondary,M
29745,30746,no,no,no,cellular,264.0,1,1,0,unknown,2.0,391.0,40,technician,divorced,tertiary,F
29746,30747,yes,yes,yes,cellular,236.0,1,1,0,unknown,2.0,449.0,45,self-employed,divorced,tertiary,F
29747,30748,no,no,no,cellular,1294.0,2,1,0,unknown,1.0,295.0,30,management,single,tertiary,M
29748,30749,no,yes,yes,cellular,144.0,1,274,2,other,2.0,359.0,40,services,married,secondary,M
29749,30750,no,yes,yes,cellular,131.0,1,1,0,unknown,2.0,296.0,37,blue-collar,divorced,secondary,M
29750,30751,no,no,no,cellular,224.0,2,1,0,unknown,2.0,128.0,43,unemployed,single,primary,M
29751,30752,no,yes,no,cellular,102.0,1,1,0,unknown,2.0,455.0,42,unemployed,divorced,primary,F
29752,30753,no,yes,yes,telephone,82.0,1,244,1,failure,2.0,126.0,52,admin.,married,primary,M
29753,30754,no,yes,no,cellular,112.0,1,1,0,unknown,2.0,410.0,43,admin.,married,tertiary,F
29754,30755,no,yes,no,cellular,93.0,1,1,0,unknown,2.0,290.0,54,admin.,single,secondary,M
29755,30756,no,no,no,cellular,233.0,3,1,0,unknown,2.0,285.0,32,unemployed,single,secondary,M
29756,30757,no,no,no,cellular,326.0,1,1,0,unknown,2.0,469.0,32,unemployed,single,secondary,F
29757,30758,no,no,no,cellular,78.0,2,1,0,unknown,2.0,307.0,30,unemployed,married,tertiary,M
29758,30759,no,no,no,cellular,352.0,1,216,2,other,2.0,315.0,27,technician,single,secondary,F
29759,30760,no,no,no,cellular,20.0,5,1,0,unknown,2.0,169.0,53,technician,married,secondary,M
29760,30761,no,yes,no,cellular,135.0,1,1,0,unknown,2.0,191.0,46,admin.,divorced,secondary,F
29761,30762,no,yes,no,cellular,211.0,1,1,0,unknown,2.0,209.0,45,blue-collar,married,primary,M
29762,30763,no,yes,no,cellular,197.0,1,274,1,failure,2.0,412.0,38,admin.,divorced,secondary,F
29763,30764,no,yes,yes,cellular,139.0,5,1,0,unknown,2.0,306.0,38,management,single,tertiary,F
29764,30765,no,yes,no,cellular,281.0,5,1,0,unknown,2.0,451.0,38,self-employed,married,secondary,M
29765,30766,no,yes,no,telephone,72.0,2,247,1,other,2.0,387.0,35,student,single,tertiary,M
29766,30767,no,yes,no,cellular,183.0,1,189,16,other,2.0,162.0,42,self-employed,married,secondary,F
29767,30768,no,no,no,cellular,429.0,2,1,0,unknown,2.0,232.0,31,blue-collar,married,secondary,M
29768,30769,no,no,no,cellular,137.0,1,189,2,failure,2.0,471.0,39,services,married,secondary,M
29769,30770,no,yes,no,cellular,220.0,1,246,4,failure,2.0,195.0,47,blue-collar,married,secondary,M
29770,30771,no,no,no,cellular,219.0,1,1,0,unknown,2.0,189.0,35,management,single,tertiary,M
29771,30772,no,yes,no,cellular,22.0,1,1,0,unknown,2.0,170.0,36,blue-collar,married,tertiary,M
29772,30773,no,no,no,telephone,111.0,1,1,0,unknown,2.0,351.0,56,blue-collar,married,primary,M
29773,30774,no,yes,yes,cellular,66.0,1,1,0,unknown,2.0,171.0,28,blue-collar,married,secondary,F
29774,30775,no,yes,no,cellular,93.0,2,274,2,failure,2.0,187.0,38,admin.,single,secondary,M
29775,30776,no,no,no,cellular,235.0,1,244,1,failure,2.0,322.0,36,blue-collar,married,secondary,F
29776,30777,no,no,no,telephone,176.0,3,1,0,unknown,2.0,365.0,58,unemployed,married,primary,M
29777,30778,no,yes,no,cellular,175.0,1,1,0,unknown,2.0,498.0,43,admin.,married,secondary,M
29778,30779,no,yes,no,cellular,69.0,1,1,1,success,2.0,471.0,41,blue-collar,married,primary,M
29779,30780,no,yes,yes,cellular,110.0,1,208,2,failure,2.0,343.0,43,admin.,married,primary,F
29780,30781,no,no,no,telephone,75.0,1,1,0,unknown,2.0,351.0,55,management,married,primary,M
29781,30782,no,yes,no,cellular,56.0,1,274,2,failure,2.0,133.0,33,technician,married,secondary,F
29782,30783,no,yes,no,cellular,546.0,3,196,4,failure,1.0,240.0,28,self-employed,married,tertiary,F
29783,30784,no,no,no,cellular,207.0,4,1,0,unknown,2.0,465.0,33,technician,divorced,secondary,M
29784,30785,no,yes,yes,cellular,180.0,1,274,3,failure,2.0,184.0,36,blue-collar,single,secondary,M
29785,30786,no,yes,yes,telephone,86.0,1,259,3,other,2.0,344.0,46,blue-collar,married,secondary,M
29786,30787,no,no,no,cellular,226.0,1,1,0,unknown,2.0,119.0,38,services,married,secondary,F
29787,30788,no,no,no,cellular,775.0,1,1,0,unknown,2.0,225.0,32,unemployed,single,tertiary,F
29788,30789,no,no,yes,cellular,171.0,1,1,0,unknown,2.0,301.0,40,unemployed,married,primary,M
29789,30790,no,no,yes,cellular,215.0,1,222,1,other,2.0,316.0,45,blue-collar,married,secondary,M
29790,30791,no,yes,yes,cellular,52.0,3,1,0,unknown,2.0,382.0,41,self-employed,married,tertiary,F
29791,30792,no,no,no,cellular,886.0,2,1,0,unknown,2.0,208.0,32,management,single,tertiary,F
29792,30793,no,yes,no,cellular,489.0,1,1,0,unknown,1.0,368.0,52,management,married,tertiary,F
29793,30794,no,no,yes,cellular,79.0,2,1,0,unknown,2.0,430.0,55,blue-collar,married,primary,M
29794,30795,no,yes,no,cellular,54.0,1,1,0,unknown,2.0,335.0,44,entrepreneur,married,tertiary,M
29795,30796,no,yes,yes,cellular,154.0,2,1,0,unknown,2.0,204.0,33,technician,married,secondary,M
29796,30797,no,no,no,cellular,143.0,1,1,0,unknown,2.0,229.0,31,blue-collar,single,secondary,F
29797,30798,no,yes,no,cellular,257.0,1,1,0,unknown,2.0,269.0,43,services,single,secondary,M
29798,30799,yes,no,no,cellular,47.0,2,1,0,unknown,2.0,152.0,59,management,divorced,tertiary,M
29799,30800,no,no,no,cellular,273.0,1,1,0,unknown,2.0,165.0,60,management,married,unknown,M
29800,30801,no,yes,no,cellular,258.0,1,1,0,unknown,2.0,119.0,40,self-employed,single,unknown,M
29801,30802,yes,no,yes,cellular,81.0,2,1,0,unknown,2.0,313.0,46,blue-collar,divorced,primary,M
29802,30803,no,no,no,cellular,130.0,2,1,0,unknown,2.0,485.0,48,self-employed,married,secondary,F
29803,30804,no,no,no,cellular,118.0,4,272,3,failure,2.0,258.0,37,admin.,divorced,secondary,F
29804,30805,no,no,no,cellular,502.0,1,1,0,unknown,2.0,415.0,53,self-employed,single,unknown,F
29805,30806,no,yes,no,cellular,132.0,1,1,0,unknown,2.0,443.0,40,retired,married,primary,M
29806,30807,no,yes,no,cellular,131.0,1,230,1,other,2.0,122.0,38,unemployed,single,secondary,F
29807,30808,no,yes,no,cellular,220.0,1,1,0,unknown,2.0,202.0,37,services,single,secondary,F
29808,30809,no,no,no,telephone,192.0,2,1,0,unknown,2.0,151.0,40,services,married,secondary,F
29809,30810,no,no,no,cellular,227.0,2,1,0,unknown,1.0,405.0,30,admin.,single,tertiary,F
29810,30811,no,yes,yes,cellular,219.0,2,245,1,failure,2.0,316.0,37,services,married,secondary,M
29811,30812,no,no,no,cellular,264.0,1,1,0,unknown,2.0,321.0,33,services,married,secondary,M
29812,30813,no,yes,yes,cellular,71.0,1,205,3,failure,2.0,461.0,51,technician,married,secondary,F
29813,30814,no,yes,no,cellular,213.0,1,251,1,failure,2.0,394.0,59,unemployed,married,secondary,M
29814,30815,no,no,no,cellular,191.0,1,1,0,unknown,2.0,456.0,48,management,divorced,unknown,M
29815,30816,no,yes,no,cellular,265.0,1,1,0,unknown,2.0,333.0,34,management,married,tertiary,M
29816,30817,no,yes,no,cellular,61.0,1,1,0,unknown,2.0,275.0,34,services,single,secondary,M
29817,30818,no,yes,no,cellular,62.0,1,1,0,unknown,2.0,302.0,36,blue-collar,married,secondary,M
29818,30819,no,no,no,cellular,177.0,1,197,9,failure,2.0,346.0,56,technician,married,primary,F
29819,30820,no,yes,no,cellular,227.0,2,1,0,unknown,2.0,136.0,29,management,married,tertiary,F
29820,30821,no,no,no,cellular,106.0,1,1,0,unknown,2.0,433.0,32,unemployed,married,tertiary,F
29821,30822,no,yes,no,cellular,64.0,1,1,0,unknown,2.0,390.0,39,technician,married,unknown,M
29822,30823,no,yes,no,cellular,192.0,2,1,0,unknown,1.0,187.0,32,technician,single,tertiary,M
29823,30824,no,yes,no,cellular,692.0,1,1,0,unknown,2.0,103.0,45,blue-collar,divorced,secondary,F
29824,30825,no,yes,no,cellular,16.0,6,268,4,failure,2.0,137.0,28,technician,single,secondary,M
29825,30826,no,no,no,cellular,42.0,5,1,0,unknown,2.0,373.0,48,management,married,secondary,M
29826,30827,no,yes,no,cellular,270.0,1,1,0,unknown,2.0,262.0,52,technician,divorced,secondary,F
29827,30828,no,yes,no,cellular,199.0,1,1,0,unknown,2.0,373.0,37,management,married,tertiary,M
29828,30829,no,no,no,cellular,426.0,2,1,0,unknown,1.0,285.0,34,management,married,tertiary,F
29829,30830,no,no,no,telephone,125.0,1,1,0,unknown,2.0,255.0,43,unemployed,married,secondary,M
29830,30831,no,no,no,telephone,48.0,1,1,0,unknown,2.0,365.0,52,management,married,tertiary,M
29831,30832,no,no,no,cellular,291.0,1,1,0,unknown,2.0,343.0,47,entrepreneur,divorced,tertiary,F
29832,30833,no,no,no,cellular,736.0,1,1,0,unknown,1.0,410.0,31,unemployed,single,primary,F
29833,30834,no,yes,no,cellular,75.0,1,190,6,failure,2.0,448.0,57,retired,married,primary,M
29834,30835,no,no,no,cellular,66.0,2,1,0,unknown,2.0,195.0,30,services,single,tertiary,M
29835,30836,no,no,no,cellular,145.0,2,260,4,failure,2.0,148.0,32,technician,married,secondary,M
29836,30837,no,no,no,cellular,275.0,1,1,0,unknown,2.0,143.0,39,admin.,divorced,secondary,F
29837,30838,no,no,no,cellular,199.0,2,1,0,unknown,2.0,187.0,32,management,single,tertiary,M
29838,30839,no,no,no,cellular,515.0,1,1,0,unknown,2.0,208.0,30,unemployed,single,secondary,M
29839,30840,no,no,no,cellular,94.0,1,1,0,unknown,2.0,224.0,36,services,married,secondary,M
29840,30841,no,no,yes,cellular,258.0,6,1,0,unknown,2.0,333.0,37,management,single,secondary,M
29841,30842,no,yes,no,cellular,380.0,1,1,0,unknown,2.0,414.0,31,technician,married,secondary,M
29842,30843,no,no,no,telephone,52.0,1,1,0,unknown,2.0,268.0,51,management,married,tertiary,F
29843,30844,no,yes,no,cellular,52.0,2,260,1,failure,2.0,277.0,39,management,divorced,tertiary,M
29844,30845,no,no,no,telephone,1416.0,1,1,0,unknown,1.0,305.0,57,admin.,married,secondary,M
29845,30846,no,no,yes,cellular,72.0,6,274,4,failure,2.0,349.0,58,retired,single,secondary,M
29846,30847,no,no,no,cellular,193.0,2,1,0,unknown,1.0,404.0,31,self-employed,married,tertiary,M
29847,30848,no,yes,no,cellular,128.0,1,274,1,failure,2.0,454.0,30,technician,single,tertiary,M
29848,30849,no,yes,no,cellular,56.0,1,271,1,other,2.0,127.0,33,blue-collar,married,secondary,M
29849,30850,no,yes,no,cellular,718.0,2,189,2,success,1.0,202.0,40,blue-collar,married,unknown,F
29850,30851,no,no,yes,cellular,316.0,1,1,0,unknown,2.0,139.0,30,blue-collar,single,primary,M
29851,30852,no,no,no,cellular,166.0,2,1,0,unknown,2.0,340.0,36,student,single,unknown,M
29852,30853,no,no,no,cellular,428.0,1,1,0,unknown,2.0,180.0,28,services,single,secondary,M
29853,30854,no,yes,no,cellular,80.0,2,1,0,unknown,1.0,255.0,29,management,married,tertiary,F
